source,target
2481932,3643433
2481932,3668478
2481932,3970402
2481932,4039590
2481932,4061202
2481932,4115608
2481932,4273804
2481932,4461751
2481932,4759182
2481932,4774824
2481932,4775953
2481932,4815920
2481932,5446859
2481932,5698971
2481932,5749790
2481932,6023080
2481932,6058246
2481932,6140042
2481932,6142484
2481932,6260292
2481932,6669698
2481932,7041361
2481932,7274152
2481932,7302425
2481932,7319214
2481932,7424428
2481932,7428178
2481932,7512087
2481932,7524352
2481932,7640461
2481932,8911135
2481932,9684424
2483599,10672773
2483599,13532571
2483599,13760203
2483599,4153342
2483599,5268660
2483599,5423491
2483599,5659006
2483599,5735091
2483599,7245929
2483599,9911250
2489624,13580303
2489624,14007133
2489624,15500293
2489624,15542181
2489624,3757022
2489624,4236225
2489624,8938335
2489624,8943894
2489624,8944691
2489624,9027979
2489624,9911157
2494169,13154274
2494169,15553110
2494169,4276949
2494169,5854516
2494169,8779728
2494169,8901798
2561756,2589671
2561756,6894072
2561756,8852080
2561756,8921227
2561756,8978924
2562775,10647959
2562775,15426642
2562775,5678795
2562775,5699896
2562775,7272475
2562775,9048695
2576315,10135279
2576315,13780270
2576315,3847045
2576315,4162609
2576315,8711926
2589671,6894072
2589671,8852080
2589671,8921227
2589671,8978924
2605192,11033122
2605192,11157887
2605192,11499286
2605192,15189921
2605192,4172652
2605192,5846701
2605192,6391688
2605192,6957740
2605192,7970729
2614289,11905573
2614289,13724721
2614289,5425123
2614289,8907338
2638392,10513527
2638392,12418810
2638392,13966279
2638392,13990078
2638392,15630842
2638392,4435911
2638392,5733377
2638392,5934045
2638392,7099094
2646570,13995200
2646570,14086893
2662088,15734974
2666949,10524169
2666949,10527758
2666949,10561765
2666949,10594657
2666949,10749183
2666949,1077103
2666949,1176814
2666949,11968714
2666949,12284339
2666949,12387584
2666949,12408255
2666949,13533418
2666949,13719925
2666949,1374369
2666949,14000322
2666949,14007334
2666949,14138831
2666949,14407068
2666949,14440745
2666949,14627973
2666949,15209242
2666949,15624180
2666949,15840567
2666949,2233207
2666949,2277038
2666949,2382001
2666949,2480487
2666949,2481932
2666949,2720238
2666949,2797525
2666949,2858823
2666949,2997086
2666949,3643433
2666949,3668478
2666949,3970402
2666949,4039590
2666949,4061202
2666949,4115608
2666949,4273804
2666949,4461751
2666949,4531841
2666949,4759182
2666949,4774824
2666949,4775953
2666949,4815920
2666949,508350
2666949,5446859
2666949,5698971
2666949,5749790
2666949,585767
2666949,6023080
2666949,6058246
2666949,6140042
2666949,6142484
2666949,6260292
2666949,6669698
2666949,671518
2666949,7041361
2666949,7274152
2666949,7302425
2666949,7319214
2666949,7424428
2666949,742492
2666949,7428178
2666949,7512087
2666949,7524352
2666949,7571622
2666949,7640461
2666949,8911135
2666949,965181
2666949,9684424
2693315,10519792
2693315,10939385
2693315,11826802
2693315,11954966
2693315,12307369
2693315,13814024
2693315,15050906
2693315,15361183
2693315,15392062
2693315,15702566
2693315,15844846
2693315,2029635
2693315,3293604
2693315,3804078
2693315,6158090
2693315,6667247
2693315,7296562
2693315,7536666
2693315,7557372
2693315,8993832
2704603,10267108
2704603,10848550
2704603,10950508
2704603,10991496
2704603,10992158
2704603,12635142
2704603,13015862
2704603,13018931
2704603,13512106
2704603,14013862
2704603,14138530
2704603,14240213
2704603,14889250
2704603,15132738
2704603,15675892
2704603,15880170
2704603,2745987
2704603,2765404
2704603,2806141
2704603,2887208
2704603,4252625
2704603,4570478
2704603,5164136
2704603,5402514
2704603,5986774
2704603,6026654
2704603,6128555
2704603,6529519
2704603,7025709
2704603,7569878
2704603,7670350
2704603,7752059
2704603,7752325
2713387,10492009
2713387,13277489
2713387,14061409
2713387,2853038
2713387,4010752
2713387,5860571
2713387,6199610
2713387,7158574
2713387,7238823
2713387,7617888
2713387,8670669
2720238,10749183
2720238,12408255
2720238,1374369
2720238,14407068
2720238,14440745
2720238,14627973
2720238,2797525
2720238,2858823
2720238,2997086
2720238,4461751
2720238,4759182
2720238,4774824
2720238,4775953
2720238,4815920
2720238,6023080
2720238,6058246
2720238,6140042
2720238,6142484
2720238,6260292
2720238,7640461
2720238,9684424
2732115,10532431
2732115,10741343
2732115,11957276
2732115,12100861
2732115,12176176
2732115,12218267
2732115,12399496
2732115,12538877
2732115,13530326
2732115,13813727
2732115,14115469
2732115,15269297
2732115,15420317
2732115,15483508
2732115,2030649
2732115,2099192
2732115,2855033
2732115,3990752
2732115,4035068
2732115,4051791
2732115,4078407
2732115,4086392
2732115,4258839
2732115,4313183
2732115,4348204
2732115,5573492
2732115,5670752
2732115,5779994
2732115,5912523
2732115,617709
2732115,6196472
2732115,7740968
2732115,8290072
2732115,8565636
2732115,9101975
2732115,9781364
2734400,11398477
2734400,11897744
2734400,15846173
2734400,2855959
2734400,3791750
2734400,6075711
2734400,9441582
2745987,10267108
2745987,10848550
2745987,10950508
2745987,10991496
2745987,10992158
2745987,12635142
2745987,13015862
2745987,13018931
2745987,13512106
2745987,14013862
2745987,14138530
2745987,14240213
2745987,14889250
2745987,15132738
2745987,15675892
2745987,15880170
2745987,2765404
2745987,2806141
2745987,2887208
2745987,4252625
2745987,4570478
2745987,5164136
2745987,5402514
2745987,5986774
2745987,6026654
2745987,6128555
2745987,6529519
2745987,7025709
2745987,7569878
2745987,7670350
2745987,7752059
2745987,7752325
2765404,10267108
2765404,10848550
2765404,10950508
2765404,10991496
2765404,10992158
2765404,12635142
2765404,13015862
2765404,13018931
2765404,13512106
2765404,14013862
2765404,14138530
2765404,14240213
2765404,14889250
2765404,15132738
2765404,15675892
2765404,15880170
2765404,2806141
2765404,2887208
2765404,4252625
2765404,4570478
2765404,5164136
2765404,5402514
2765404,5986774
2765404,6026654
2765404,6128555
2765404,6529519
2765404,7025709
2765404,7569878
2765404,7670350
2765404,7752059
2765404,7752325
2765762,10504216
2765762,12359941
2765762,12676363
2765762,14237599
2765762,15635624
2765762,15737202
2765762,5965357
2765762,7629112
2765762,9168185
2774199,12623629
2774199,15661554
2774199,15886618
2774199,8411977
2797525,10749183
2797525,12408255
2797525,1374369
2797525,14407068
2797525,14440745
2797525,14627973
2797525,2858823
2797525,2997086
2797525,4461751
2797525,4759182
2797525,4774824
2797525,4775953
2797525,4815920
2797525,6023080
2797525,6058246
2797525,6140042
2797525,6142484
2797525,6260292
2797525,7640461
2797525,9684424
2806141,10267108
2806141,10848550
2806141,10950508
2806141,10991496
2806141,10992158
2806141,12635142
2806141,13015862
2806141,13018931
2806141,13512106
2806141,14013862
2806141,14138530
2806141,14240213
2806141,14889250
2806141,15132738
2806141,15675892
2806141,15880170
2806141,2887208
2806141,4252625
2806141,4570478
2806141,5164136
2806141,5402514
2806141,5986774
2806141,6026654
2806141,6128555
2806141,6529519
2806141,7025709
2806141,7569878
2806141,7670350
2806141,7752059
2806141,7752325
2812439,12478837
2812439,13580836
2812439,13988960
2812439,15552769
2812439,15611253
2812439,15783171
2812439,15803282
2812439,2855323
2812439,3846464
2812439,4457154
2812439,5376090
2812439,5615295
2812439,6034507
2812439,7501607
2812439,7537796
2812439,7699608
2812439,8873892
2812439,9256446
2812439,9441130
2812439,9779704
2812439,991590
2827056,10504148
2827056,10991118
2827056,12456905
2827056,12579168
2827056,13580303
2827056,14007133
2827056,14116929
2827056,15500293
2827056,15542181
2827056,15658798
2827056,2240557
2827056,2489624
2827056,3757022
2827056,4236225
2827056,6071932
2827056,6108827
2827056,7573728
2827056,8405194
2827056,8938335
2827056,8943894
2827056,8944691
2827056,9027979
2827056,9911157
2853038,10492009
2853038,13277489
2853038,14061409
2853038,4010752
2853038,5860571
2853038,6199610
2853038,7158574
2853038,7238823
2853038,7617888
2853038,8670669
2855033,10532431
2855033,10741343
2855033,11957276
2855033,12100861
2855033,12176176
2855033,12218267
2855033,12399496
2855033,12538877
2855033,13530326
2855033,13813727
2855033,14115469
2855033,15269297
2855033,15420317
2855033,15483508
2855033,2030649
2855033,2099192
2855033,3990752
2855033,4035068
2855033,4051791
2855033,4078407
2855033,4086392
2855033,4258839
2855033,4313183
2855033,4348204
2855033,5573492
2855033,5670752
2855033,5779994
2855033,5912523
2855033,617709
2855033,6196472
2855033,7740968
2855033,8290072
2855033,8565636
2855033,9101975
2855033,9781364
2855323,12478837
2855323,13580836
2855323,13988960
2855323,15552769
2855323,15611253
2855323,15783171
2855323,15803282
2855323,3846464
2855323,4457154
2855323,5376090
2855323,5615295
2855323,6034507
2855323,7501607
2855323,7537796
2855323,7699608
2855323,8873892
2855323,9256446
2855323,9441130
2855323,9779704
2855323,991590
2855959,11398477
2855959,11897744
2855959,15846173
2855959,3791750
2855959,6075711
2855959,9441582
2858823,10749183
2858823,12408255
2858823,1374369
2858823,14407068
2858823,14440745
2858823,14627973
2858823,2997086
2858823,4461751
2858823,4759182
2858823,4774824
2858823,4775953
2858823,4815920
2858823,6023080
2858823,6058246
2858823,6140042
2858823,6142484
2858823,6260292
2858823,7640461
2858823,9684424
2887208,10267108
2887208,10848550
2887208,10950508
2887208,10991496
2887208,10992158
2887208,12635142
2887208,13015862
2887208,13018931
2887208,13512106
2887208,14013862
2887208,14138530
2887208,14240213
2887208,14889250
2887208,15132738
2887208,15675892
2887208,15880170
2887208,4252625
2887208,4570478
2887208,5164136
2887208,5402514
2887208,5986774
2887208,6026654
2887208,6128555
2887208,6529519
2887208,7025709
2887208,7569878
2887208,7670350
2887208,7752059
2887208,7752325
2910090,12637254
2910090,4370577
2910090,6029899
2910090,6153557
2938448,11128659
2938448,11277476
2938448,12845244
2938448,12946480
2938448,14628029
2938448,14662308
2938448,3074240
2938448,3133146
2938448,3182280
2938448,4683108
2938448,4694718
2938448,4751225
2938448,4898736
2938448,4937839
2938448,6278773
2938448,6357839
2938448,6477463
2938448,7864187
2938448,7996216
2938448,9651927
2950958,10930338
2950958,3782665
2950958,5404566
2950958,7593721
2997086,14407068
2997086,14440745
2997086,14627973
2997086,4759182
2997086,4774824
2997086,4775953
2997086,4815920
2997086,6260292
2997086,9684424
3037714,12667831
3037714,12767598
3037714,15990200
3037714,6335305
3037714,6356295
3037714,6453776
3037714,8048506
3037714,9884243
3063211,11235214
3063211,11255197
3063211,11288508
3063211,12728420
3063211,12820438
3063211,13131167
3063211,13132266
3063211,14425449
3063211,14487167
3063211,14524540
3063211,14975671
3063211,16063398
3063211,16192407
3063211,2144850
3063211,3165889
3063211,3188100
3063211,3453362
3063211,3491642
3063211,4660526
3063211,4661768
3063211,4697117
3063211,5145361
3063211,6239889
3063211,8034472
3063211,8207424
3063211,9478993
3063211,9479496
3063211,9489252
3063211,9571902
3063211,9658760
3063211,9711915
3063211,9722288
3073631,10975968
3073631,11142544
3073631,11144198
3073631,11305334
3073631,11311311
3073631,1245542
3073631,12789547
3073631,12878638
3073631,12974916
3073631,14467786
3073631,14484295
3073631,14755068
3073631,15719557
3073631,15906530
3073631,15908725
3073631,15969277
3073631,16084181
3073631,16179659
3073631,16193511
3073631,3139551
3073631,3263922
3073631,4156578
3073631,4620464
3073631,4679499
3073631,4708449
3073631,4711265
3073631,4758964
3073631,4831100
3073631,4898138
3073631,5926507
3073631,6178264
3073631,6364588
3073631,6477487
3073631,7347485
3073631,7815830
3073631,8129791
3073631,8912595
3073631,9548627
3073631,9889934
3074240,11128659
3074240,11277476
3074240,12845244
3074240,12946480
3074240,14628029
3074240,14662308
3074240,3133146
3074240,3182280
3074240,4683108
3074240,4694718
3074240,4751225
3074240,4898736
3074240,4937839
3074240,6278773
3074240,6357839
3074240,6477463
3074240,7864187
3074240,7996216
3074240,9651927
309374,11235214
309374,11255197
309374,11288508
309374,12728420
309374,12820438
309374,13131167
309374,13132266
309374,14425449
309374,14487167
309374,14524540
309374,14975671
309374,16063398
309374,16192407
309374,2144850
309374,3063211
309374,3165889
309374,3188100
309374,3453362
309374,3491642
309374,4660526
309374,4661768
309374,4697117
309374,5145361
309374,6239889
309374,8034472
309374,8207424
309374,9478993
309374,9479496
309374,9489252
309374,9571902
309374,9658760
309374,9711915
309374,9722288
3133146,11128659
3133146,11277476
3133146,12845244
3133146,12946480
3133146,14628029
3133146,14662308
3133146,3182280
3133146,4683108
3133146,4694718
3133146,4751225
3133146,4898736
3133146,4937839
3133146,6278773
3133146,6357839
3133146,6477463
3133146,7864187
3133146,7996216
3133146,9651927
